Date,High,Low,Open,Close,Volume,Adj Close
2009-02-12,3.5625,3.422499895095825,3.422499895095825,3.5453569889068604,817188400.0,3.031343698501587
2009-02-13,3.5692861080169678,3.504286050796509,3.5353569984436035,3.541429042816162,608977600.0,3.027984857559204
2009-02-17,3.4657139778137207,3.367142915725708,3.4596428871154785,3.376070976257324,678238400.0,2.886601209640503
2009-02-18,3.4232139587402344,3.311429023742676,3.3946430683135986,3.370357036590576,684779200.0,2.8817155361175537
2009-02-19,3.3660709857940674,3.2182140350341797,3.3346428871154785,3.237143039703369,922804400.0,2.767815113067627
2009-02-20,3.299999952316284,3.1785709857940674,3.192857027053833,3.257143020629883,750316000.0,2.7849156856536865
2009-02-23,3.2857139110565186,3.0896430015563965,3.273214101791382,3.1053569316864014,786982000.0,2.6551358699798584
2009-02-24,3.2460711002349854,3.107142925262451,3.12321400642395,3.2232139110565186,807105600.0,2.755905866622925
2009-02-25,3.318571090698242,3.1875,3.2092859745025635,3.255713939666748,833053200.0,2.783693313598633
2009-02-26,3.318571090698242,3.177143096923828,3.2857139110565186,3.185357093811035,629868400.0,2.7235376834869385
2009-02-27,3.260714054107666,3.131071090698242,3.14035701751709,3.189642906188965,706658400.0,2.7272019386291504
2009-03-02,3.257143020629883,3.131071090698242,3.1471428871154785,3.140713930130005,770929600.0,2.685366630554199
2009-03-03,3.2407140731811523,3.13857102394104,3.1760709285736084,3.1560709476470947,724340400.0,2.6984975337982178
2009-03-04,3.313214063644409,3.194643020629883,3.2207140922546387,3.256071090698242,741403600.0,2.78399920463562
2009-03-05,3.2810709476470947,3.1589291095733643,3.2307140827178955,3.1728570461273193,706899200.0,2.7128493785858154
2009-03-06,3.1571431159973145,2.940356969833374,3.1549999713897705,3.046428918838501,1011147200.0,2.6047513484954834
2009-03-09,3.128571033477783,2.9489290714263916,3.0064289569854736,2.9682140350341797,698297600.0,2.5378758907318115
2009-03-10,3.184643030166626,3.012856960296631,3.0310709476470947,3.1653571128845215,844258800.0,2.7064366340637207
2009-03-11,3.35964298248291,3.1992859840393066,3.2074999809265137,3.309999942779541,846372800.0,2.830108642578125
2009-03-12,3.4492859840393066,3.2857139110565186,3.317857027053833,3.441071033477783,768457200.0,2.9421775341033936
2009-03-13,3.4714291095733643,3.393213987350464,3.43928599357605,3.4260709285736084,601168400.0,2.9293527603149414
2009-03-16,3.4782140254974365,3.3635709285736084,3.447499990463257,3.4078569412231445,797244000.0,2.9137790203094482
2009-03-17,3.560357093811035,3.3953568935394287,3.4014289379119873,3.559286117553711,786646000.0,3.04325270652771
2009-03-18,3.695713996887207,3.561429023742676,3.568213939666748,3.625714063644409,796037200.0,3.100051164627075
2009-03-19,3.68571400642395,3.580357074737549,3.637500047683716,3.629286050796509,500180800.0,3.103104829788208
2009-03-20,3.682499885559082,3.5917859077453613,3.646070957183838,3.628213882446289,695587200.0,3.1021878719329834
2009-03-23,3.8628571033477783,3.6339290142059326,3.6682140827178955,3.8450000286102295,666397200.0,3.287543773651123
2009-03-24,3.9085710048675537,3.7639288902282715,3.7985711097717285,3.8035709857940674,640612000.0,3.2521214485168457
2009-03-25,3.869999885559082,3.7092859745025635,3.8421430587768555,3.8032140731811523,646618000.0,3.2518160343170166
2009-03-26,3.927856922149658,3.8421430587768555,3.8510708808898926,3.92392897605896,616252000.0,3.355029582977295
2009-03-27,3.876070976257324,3.799999952316284,3.865356922149658,3.816071033477783,492872800.0,3.262809991836548
2009-03-30,3.750356912612915,3.6646430492401123,3.7325000762939453,3.731786012649536,502796000.0,3.190744400024414
2009-03-31,3.8375000953674316,3.75,3.766071081161499,3.754286050796509,570080000.0,3.2099812030792236
2009-04-01,3.892857074737549,3.7103569507598877,3.7174999713897705,3.8817861080169678,589372000.0,3.3189964294433594
2009-04-02,4.098214149475098,3.9207139015197754,3.9335711002349854,4.025356769561768,812366800.0,3.4417524337768555
2009-04-03,4.147500038146973,4.054286003112793,4.078214168548584,4.142499923706055,636241200.0,3.5419113636016846
2009-04-06,4.2410712242126465,4.045713901519775,4.105000019073486,4.2303571701049805,658064400.0,3.6170318126678467
2009-04-07,4.166786193847656,4.078214168548584,4.161786079406738,4.107142925262451,536580800.0,3.5116803646087646
2009-04-08,4.1710710525512695,4.0921430587768555,4.122499942779541,4.154285907745361,455630000.0,3.5519888401031494
2009-04-09,4.285714149475098,4.212856769561768,4.229286193847656,4.270357131958008,530756800.0,3.6512324810028076
2009-04-13,4.320713996887207,4.25,4.286070823669434,4.2935709953308105,389236400.0,3.6710808277130127
2009-04-14,4.291786193847656,4.1875,4.270357131958008,4.2253570556640625,454622000.0,3.61275577545166
2009-04-15,4.223214149475098,4.134285926818848,4.185713768005371,4.2014288902282715,412882400.0,3.5922961235046387
2009-04-16,4.398213863372803,4.242499828338623,4.256785869598389,4.337500095367432,593446000.0,3.7086400985717773
2009-04-17,4.4375,4.294642925262451,4.32785701751709,4.4078569412231445,497495600.0,3.76879620552063
2009-04-20,4.392499923706055,4.255713939666748,4.347499847412109,4.3035712242126465,466466000.0,3.6796300411224365
2009-04-21,4.362143039703369,4.235713958740234,4.246070861816406,4.348570823669434,470685600.0,3.718106269836426
2009-04-22,4.476786136627197,4.32857084274292,4.379642963409424,4.3396430015563965,938767200.0,3.7104716300964355
2009-04-23,4.5428571701049805,4.411070823669434,4.5221428871154785,4.478570938110352,945156800.0,3.8292577266693115
2009-04-24,4.46928596496582,4.391786098480225,4.4514288902282715,4.425000190734863,540764000.0,3.783454179763794
2009-04-27,4.464285850524902,4.380713939666748,4.389286041259766,4.4546427726745605,480690000.0,3.8087995052337646
2009-04-28,4.507500171661377,4.4021430015563965,4.4053568840026855,4.425000190734863,455856800.0,3.783454179763794
2009-04-29,4.5303568840026855,4.422500133514404,4.458929061889648,4.46928596496582,458110800.0,3.8213207721710205
2009-04-30,4.535714149475098,4.461429119110107,4.507856845855713,4.493928909301758,498489600.0,3.842390775680542
2009-05-01,4.569643020629883,4.492856979370117,4.492856979370117,4.544285774230957,397516000.0,3.885446548461914
2009-05-04,4.723214149475098,4.559999942779541,4.579999923706055,4.716785907745361,609358400.0,4.0329365730285645
2009-05-05,4.744999885559082,4.682857036590576,4.705357074737549,4.739643096923828,398255200.0,4.052480220794678
2009-05-06,4.767857074737549,4.650713920593262,4.761785984039307,4.732142925262451,473538800.0,4.0460662841796875
2009-05-07,4.728213787078857,4.567856788635254,4.726070880889893,4.609285831451416,531776000.0,3.941020965576172
2009-05-08,4.68678617477417,4.509285926818848,4.6085710525512695,4.61392879486084,467964000.0,3.944990873336792
2009-05-11,4.677143096923828,4.539999961853027,4.548929214477539,4.627500057220459,404658800.0,3.956597089767456
2009-05-12,4.632500171661377,4.401785850524902,4.627142906188965,4.443571090698242,609481600.0,3.799333333969116
2009-05-13,4.429286003112793,4.263570785522461,4.400356769561768,4.267499923706055,595971600.0,3.6487884521484375
2009-05-14,4.411786079406738,4.275000095367432,4.277856826782227,4.39107084274292,447826400.0,3.754445791244507
2009-05-15,4.450714111328125,4.34321403503418,4.368570804595947,4.372142791748047,367567200.0,3.7382607460021973
2009-05-18,4.525000095367432,4.341785907745361,4.418929100036621,4.523213863372803,458841600.0,3.8674285411834717
2009-05-19,4.618214130401611,4.490714073181152,4.529285907745361,4.551785945892334,372422400.0,3.891859292984009
2009-05-20,4.614643096923828,4.474999904632568,4.55821418762207,4.495357036590576,388584000.0,3.843611240386963
2009-05-21,4.527856826782227,4.3889288902282715,4.4696431159973145,4.434999942779541,407946000.0,3.7920045852661133
2009-05-22,4.434999942779541,4.348214149475098,4.430356979370117,4.375,297998400.0,3.740703821182251
2009-05-26,4.672500133514404,4.448214054107666,4.455714225769043,4.670713901519775,636927200.0,3.993544101715088
2009-05-27,4.820713996887207,4.675356864929199,4.7064290046691895,4.751786231994629,646422000.0,4.062861442565918
2009-05-28,4.835357189178467,4.715356826782227,4.76607084274292,4.8239288330078125,487552800.0,4.124546051025391
2009-05-29,4.853570938110352,4.7803568840026855,4.835357189178467,4.8503570556640625,456534400.0,4.1471428871154785
2009-06-01,4.999642848968506,4.857142925262451,4.873929023742676,4.976786136627197,452499600.0,4.2552409172058105
2009-06-02,5.04785680770874,4.941071033477783,4.963929176330566,4.981785774230957,456223600.0,4.259515762329102
2009-06-03,5.039642810821533,4.966785907745361,5.0,5.033928871154785,565199600.0,4.304098606109619
2009-06-04,5.149285793304443,5.001429080963135,5.004642963409424,5.133571147918701,550634000.0,4.389294624328613
2009-06-05,5.228570938110352,5.114643096923828,5.189642906188965,5.166786193847656,632716000.0,4.417696952819824
2009-06-08,5.151071071624756,4.979642868041992,5.1364288330078125,5.137499809265137,931652400.0,4.392654895782471
2009-06-09,5.1628570556640625,5.0196428298950195,5.13607120513916,5.097143173217773,676964400.0,4.358147621154785
2009-06-10,5.083929061889648,4.939286231994629,5.0814290046691895,5.0089287757873535,688623600.0,4.2827253341674805
2009-06-11,5.055714130401611,4.948214054107666,4.98392915725708,4.998213768005371,524823600.0,4.273561477661133
2009-06-12,4.9678568840026855,4.8585710525512695,4.957499980926514,4.891786098480225,563085600.0,4.182564735412598
2009-06-15,4.89035701751709,4.817500114440918,4.857500076293945,4.86035680770874,539750400.0,4.1556925773620605
2009-06-16,4.945356845855713,4.860713958740234,4.880713939666748,4.869643211364746,514805200.0,4.163632869720459
2009-06-17,4.908928871154785,4.804643154144287,4.881071090698242,4.8421430587768555,571412800.0,4.1401190757751465
2009-06-18,4.9285712242126465,4.84250020980835,4.8610711097717285,4.8528571128845215,427680400.0,4.1492815017700195
2009-06-19,4.982142925262451,4.889286041259766,4.931070804595947,4.981429100036621,721856800.0,4.25921106338501
2009-06-22,5.055714130401611,4.868928909301758,5.023929119110107,4.906071186065674,634914000.0,4.194779872894287
2009-06-23,4.89107084274292,4.74571418762207,4.871428966522217,4.786070823669434,706532400.0,4.092175483703613
2009-06-24,4.910714149475098,4.816429138183594,4.836429119110107,4.864999771118164,485525600.0,4.159661293029785
2009-06-25,5.007143020629883,4.8289289474487305,4.848214149475098,4.994999885559082,589447600.0,4.270813941955566
2009-06-26,5.127142906188965,4.990714073181152,4.992499828338623,5.0871429443359375,439384400.0,4.349599361419678
2009-06-29,5.14107084274292,5.054999828338623,5.123570919036865,5.070356845855713,567616000.0,4.335245609283447
2009-06-30,5.135714054107666,5.064286231994629,5.0921430587768555,5.086785793304443,434224000.0,4.349292278289795
2009-07-01,5.166429042816162,5.090000152587891,5.125,5.101070880889893,414178800.0,4.361507415771484
2009-07-02,5.101070880889893,4.992499828338623,5.044642925262451,5.00071382522583,370479200.0,4.275700092315674
2009-07-06,4.963929176330566,4.8660712242126465,4.95357084274292,4.950356960296631,498688400.0,4.232644557952881
2009-07-07,4.9885711669921875,4.82785701751709,4.945713996887207,4.835713863372803,461596800.0,4.134623050689697
2009-07-08,4.929999828338623,4.800714015960693,4.854286193847656,4.900713920593262,575929200.0,4.190197944641113
2009-07-09,4.928214073181152,4.854642868041992,4.920000076293945,4.869999885559082,343025200.0,4.163938045501709
2009-07-10,4.963213920593262,4.868570804595947,4.869286060333252,4.947143077850342,445275600.0,4.229894638061523
2009-07-13,5.083570957183838,4.911786079406738,4.9835710525512695,5.083570957183838,483501200.0,4.34654426574707
2009-07-14,5.1135711669921875,5.041429042816162,5.072500228881836,5.081070899963379,347247600.0,4.344405651092529
2009-07-15,5.25,5.154285907745361,5.179999828338623,5.24571418762207,485587200.0,4.485180377960205
2009-07-16,5.286428928375244,5.1989288330078125,5.205714225769043,5.268570899963379,393570800.0,4.50472354888916
2009-07-17,5.429286003112793,5.30821418762207,5.324285984039307,5.419642925262451,602154000.0,4.633892059326172
2009-07-20,5.537143230438232,5.3889288902282715,5.473928928375244,5.461071014404297,735526400.0,4.669312953948975
2009-07-21,5.479642868041992,5.348214149475098,5.474643230438232,5.411070823669434,874781600.0,4.626562595367432
2009-07-22,5.668929100036621,5.575356960296631,5.635356903076172,5.5978569984436035,874104000.0,4.7862677574157715
2009-07-23,5.658570766448975,5.555714130401611,5.593928813934326,5.6364288330078125,526962800.0,4.819247722625732
2009-07-24,5.714285850524902,5.589285850524902,5.6053571701049805,5.713929176330566,438362400.0,4.885509967803955
2009-07-27,5.74571418762207,5.616428852081299,5.7203569412231445,5.7178568840026855,433311200.0,4.888870716094971
2009-07-28,5.7178568840026855,5.628571033477783,5.674285888671875,5.714285850524902,363554800.0,4.885815620422363
2009-07-29,5.7303571701049805,5.651785850524902,5.675000190734863,5.715356826782227,382158000.0,4.88673210144043
2009-07-30,5.882856845855713,5.767857074737549,5.775000095367432,5.813929080963135,469604800.0,4.971013069152832
2009-07-31,5.892857074737549,5.818213939666748,5.821071147918701,5.835357189178467,422536800.0,4.989335536956787
2009-08-03,5.9514288902282715,5.888214111328125,5.900356769561768,5.943929195404053,394240000.0,5.082165241241455
2009-08-04,5.913214206695557,5.864643096923828,5.89035701751709,5.912499904632568,395810800.0,5.055293083190918
2009-08-05,5.978213787078857,5.864643096923828,5.919642925262451,5.896786212921143,423183600.0,5.041858673095703
2009-08-06,5.946785926818848,5.824643135070801,5.913570880889893,5.853929042816162,341616800.0,5.005215167999268
2009-08-07,5.949999809265137,5.885714054107666,5.9103569984436035,5.911070823669434,387354800.0,5.054070949554443
2009-08-10,5.949999809265137,5.84499979019165,5.916429042816162,5.882856845855713,300294400.0,5.029947757720947
2009-08-11,5.87071418762207,5.781428813934326,5.846070766448975,5.815357208251953,355342400.0,4.97223424911499
2009-08-12,5.9539289474487305,5.802143096923828,5.805356979370117,5.903929233551025,445071200.0,5.0479655265808105
2009-08-13,6.023929119110107,5.9464287757873535,5.951786041259766,6.014999866485596,439980800.0,5.142934322357178
2009-08-14,6.008213996887207,5.911786079406738,5.997857093811035,5.9564290046691895,305816000.0,5.092853546142578
2009-08-17,5.84250020980835,5.693571090698242,5.841071128845215,5.699643135070801,524381200.0,4.873296737670898
2009-08-18,5.865714073181152,5.76464319229126,5.772500038146973,5.857142925262451,431152400.0,5.007960796356201
2009-08-19,5.903571128845215,5.801785945892334,5.8125,5.878571033477783,413271600.0,5.026283264160156
2009-08-20,5.954286098480225,5.878929138183594,5.8921427726745605,5.940357208251953,342031200.0,5.079113006591797
2009-08-21,6.048929214477539,5.9571428298950195,5.987500190734863,6.0435709953308105,416074400.0,5.167360782623291
2009-08-24,6.096786022186279,6.009643077850342,6.075714111328125,6.0378570556640625,406929600.0,5.1624755859375
2009-08-25,6.105000019073486,6.0403571128845215,6.052143096923828,6.050000190734863,324354800.0,5.172858715057373
2009-08-26,6.055356979370117,5.955714225769043,6.0328569412231445,5.978929042816162,303998800.0,5.112092018127441
2009-08-27,6.056070804595947,5.886785984039307,6.026785850524902,6.051785945892334,449181600.0,5.174384117126465
2009-08-28,6.1603569984436035,6.0189290046691895,6.152500152587891,6.073214054107666,453700800.0,5.19270658493042
2009-08-31,6.0303568840026855,5.9464287757873535,6.005713939666748,6.007500171661377,311337600.0,5.1365203857421875
2009-09-01,6.0714287757873535,5.890714168548584,5.999642848968506,5.903571128845215,469028000.0,5.047659873962402
2009-09-02,5.9860711097717285,5.8610711097717285,5.87928581237793,5.899285793304443,364249200.0,5.043996334075928
2009-09-03,5.9678568840026855,5.892857074737549,5.944285869598389,5.948214054107666,293955200.0,5.0858283042907715
2009-09-04,6.096428871154785,5.96750020980835,5.974286079406738,6.082499980926514,374628800.0,5.20064640045166
2009-09-08,6.183570861816406,6.142857074737549,6.177856922149658,6.1760711669921875,315047600.0,5.280652046203613
2009-09-09,6.2310709953308105,6.060713768005371,6.170713901519775,6.112143039703369,811087200.0,5.225991725921631
2009-09-10,6.1875,6.1003570556640625,6.144999980926514,6.1628570556640625,491134000.0,5.26935338973999
2009-09-11,6.184999942779541,6.102499961853027,6.175356864929199,6.148571014404297,348961200.0,5.257138729095459
2009-09-14,6.210713863372803,6.080357074737549,6.101070880889893,6.204286098480225,322011200.0,5.304775714874268
2009-09-15,6.273213863372803,6.199643135070801,6.215713977813721,6.255713939666748,426470800.0,5.34874963760376
2009-09-16,6.526785850524902,6.3528571128845215,6.356785774230957,6.495357036590576,754023200.0,5.553646564483643
2009-09-17,6.6710710525512695,6.498929023742676,6.49928617477417,6.591071128845215,810572000.0,5.6354827880859375
2009-09-18,6.662499904632568,6.598570823669434,6.636785984039307,6.6078572273254395,601582800.0,5.649837017059326
2009-09-21,6.612856864929199,6.486429214477539,6.581786155700684,6.572143077850342,437715600.0,5.61929988861084
2009-09-22,6.62071418762207,6.5303568840026855,6.61392879486084,6.588571071624756,356753600.0,5.6333465576171875
2009-09-23,6.746428966522217,6.608213901519775,6.621428966522217,6.625,593563600.0,5.664494037628174
2009-09-24,6.70357084274292,6.527500152587891,6.685713768005371,6.565000057220459,550880400.0,5.613191604614258
2009-09-25,6.625,6.480000019073486,6.500357151031494,6.513214111328125,445239200.0,5.568914890289307
2009-09-28,6.667142868041992,6.547500133514404,6.56678581237793,6.648213863372803,337444800.0,5.684342384338379
2009-09-29,6.692856788635254,6.582499980926514,6.668929100036621,6.62071418762207,345385600.0,5.660829067230225
2009-09-30,6.658928871154785,6.521786212921143,6.647500038146973,6.619643211364746,539585200.0,5.659913063049316
2009-10-01,6.650713920593262,6.45357084274292,6.619643211364746,6.459286212921143,524711600.0,5.522805213928223
2009-10-02,6.640714168548584,6.476786136627197,6.478929042816162,6.603570938110352,553308000.0,5.646172523498535
2009-10-05,6.6735711097717285,6.581070899963379,6.650000095367432,6.643570899963379,423133200.0,5.68037223815918
2009-10-06,6.786070823669434,6.689286231994629,6.704999923706055,6.786070823669434,605085600.0,5.802211761474609
2009-10-07,6.805356979370117,6.751070976257324,6.7771430015563965,6.794642925262451,465668000.0,5.80954122543335
2009-10-08,6.837500095367432,6.746070861816406,6.809286117553711,6.759643077850342,438211200.0,5.779615879058838
2009-10-09,6.810713768005371,6.736429214477539,6.748929023742676,6.802499771118164,293272000.0,5.816257953643799
2009-10-12,6.8396430015563965,6.772857189178467,6.822143077850342,6.814642906188965,288024800.0,5.826642990112305
2009-10-13,6.827499866485596,6.775000095367432,6.80821418762207,6.786428928375244,348020400.0,5.802520275115967
2009-10-14,6.868570804595947,6.793929100036621,6.8660712242126465,6.831786155700684,375510800.0,5.841297626495361
2009-10-15,6.818571090698242,6.7689290046691895,6.772500038146973,6.805714130401611,373556400.0,5.81900691986084
2009-10-16,6.7985711097717285,6.708570957183838,6.762499809265137,6.716071128845215,431426800.0,5.742359161376953
2009-10-19,6.785714149475098,6.626786231994629,6.708929061889648,6.78071403503418,942230800.0,5.797630786895752
2009-10-20,7.205357074737549,7.066071033477783,7.164286136627197,7.098570823669434,1141039200.0,6.069405555725098
2009-10-21,7.4539289474487305,7.115356922149658,7.12571382522583,7.318571090698242,1193726800.0,6.257508754730225
2009-10-22,7.423213958740234,7.232500076293945,7.310713768005371,7.32857084274292,791392000.0,6.2660603523254395
2009-10-23,7.349999904632568,7.258213996887207,7.346428871154785,7.283570766448975,420786800.0,6.227582931518555
2009-10-26,7.3839287757873535,7.146429061889648,7.273929119110107,7.231429100036621,484338400.0,6.1830010414123535
2009-10-27,7.243214130401611,7.01607084274292,7.20214319229126,7.048929214477539,756551600.0,6.026961803436279
2009-10-28,7.072143077850342,6.824999809265137,7.061070919036865,6.871428966522217,818386800.0,5.875195026397705
2009-10-29,7.028929233551025,6.862143039703369,6.964285850524902,7.012499809265137,570270400.0,5.99581241607666
2009-10-30,7.028571128845215,6.7203569412231445,7.002142906188965,6.732142925262451,717525200.0,5.756103038787842
2009-11-02,6.888570785522461,6.627500057220459,6.778571128845215,6.76107120513916,678983200.0,5.780838966369629
2009-11-03,6.768570899963379,6.639999866485596,6.708929061889648,6.7410712242126465,522541600.0,5.76373815536499
2009-11-04,6.923213958740234,6.793929100036621,6.81178617477417,6.814642906188965,487530400.0,5.826642990112305
2009-11-05,6.964285850524902,6.850714206695557,6.871428966522217,6.929643154144287,384801200.0,5.924968719482422
2009-11-06,6.971070766448975,6.871428966522217,6.875357151031494,6.940713882446289,295097600.0,5.934434413909912
2009-11-09,7.210713863372803,7.009285926818848,7.033570766448975,7.195000171661377,528855600.0,6.151852607727051
2009-11-10,7.320713996887207,7.178928852081299,7.179286003112793,7.24928617477417,401195200.0,6.198269367218018
2009-11-11,7.3214287757873535,7.208213806152344,7.305714130401611,7.2589287757873535,443870000.0,6.206513404846191
2009-11-12,7.31678581237793,7.193929195404053,7.255000114440918,7.213929176330566,363731200.0,6.1680378913879395
2009-11-13,7.315357208251953,7.216785907745361,7.245357036590576,7.301785945892334,343240800.0,6.243157386779785
2009-11-16,7.4285712242126465,7.321785926818848,7.338571071624756,7.379642963409424,485206400.0,6.309725761413574
2009-11-17,7.408570766448975,7.3214287757873535,7.360000133514404,7.392857074737549,396513600.0,6.3210248947143555
2009-11-18,7.392857074737549,7.285714149475098,7.376429080963135,7.355713844299316,374320800.0,6.289266109466553
2009-11-19,7.307499885559082,7.135714054107666,7.307499885559082,7.161070823669434,542326400.0,6.122844219207764
2009-11-20,7.15678596496582,7.062857151031494,7.112500190734863,7.139999866485596,406666400.0,6.104827404022217
2009-11-23,7.357142925262451,7.248213768005371,7.25,7.3528571128845215,474896800.0,6.286826133728027
2009-11-24,7.3528571128845215,7.246428966522217,7.333213806152344,7.30142879486084,318438400.0,6.242852210998535
2009-11-25,7.3446431159973145,7.2771430015563965,7.335713863372803,7.292500019073486,286454000.0,6.235217094421387
2009-11-27,7.248570919036865,7.0846428871154785,7.114999771118164,7.163928985595703,295257200.0,6.125288009643555
2009-11-30,7.20285701751709,7.098928928375244,7.182499885559082,7.13964319229126,424858000.0,6.104523658752441
2009-12-01,7.241786003112793,7.0296430587768555,7.2228569984436035,7.034643173217773,465763200.0,6.014745235443115
2009-12-02,7.193571090698242,6.9910712242126465,7.105713844299316,7.008213996887207,715260000.0,5.992147445678711
2009-12-03,7.106429100036621,7.009643077850342,7.050714015960693,7.0171427726745605,448719600.0,5.999783515930176
2009-12-04,7.138570785522461,6.795713901519775,7.132143020629883,6.904285907745361,826884800.0,5.9032883644104
2009-12-07,6.9203572273254395,6.7385711669921875,6.904285907745361,6.748213768005371,714758800.0,5.7698445320129395
2009-12-08,6.869643211364746,6.739285945892334,6.762856960296631,6.781071186065674,690398800.0,5.797937393188477
2009-12-09,7.07714319229126,6.796785831451416,6.8314290046691895,7.064286231994629,684782000.0,6.040092945098877
2009-12-10,7.132143020629883,7.00428581237793,7.125,7.01535701751709,489669600.0,5.998256206512451
2009-12-11,7.0714287757873535,6.908214092254639,7.063570976257324,6.952499866485596,429774800.0,5.944512367248535
2009-12-14,7.0510711669921875,6.877142906188965,6.977499961853027,7.034999847412109,495790400.0,6.015050888061523
2009-12-15,7.053928852081299,6.902500152587891,6.993928909301758,6.934642791748047,419459600.0,5.9292449951171875
2009-12-16,7.017857074737549,6.948214054107666,6.9678568840026855,6.965356826782227,352984800.0,5.955503463745117
2009-12-17,6.964285850524902,6.8214287757873535,6.937857151031494,6.852142810821533,388838800.0,5.858706474304199
2009-12-18,6.982142925262451,6.878571033477783,6.898929119110107,6.979642868041992,608770400.0,5.967720031738281
2009-12-21,7.1339287757873535,6.988214015960693,7.001786231994629,7.0796427726745605,611906400.0,6.053222179412842
2009-12-22,7.173213958740234,7.09499979019165,7.122857093811035,7.15571403503418,349515600.0,6.118263244628906
2009-12-23,7.2278571128845215,7.171785831451416,7.185713768005371,7.2178568840026855,345525600.0,6.171398162841797
2009-12-24,7.476786136627197,7.262499809265137,7.2696428298950195,7.465713977813721,500889200.0,6.38331937789917
2009-12-28,7.64107084274292,7.4860711097717285,7.561429023742676,7.557499885559082,644565600.0,6.461797714233398
2009-12-29,7.597143173217773,7.4546427726745605,7.593928813934326,7.4678568840026855,445205600.0,6.3851518630981445
2009-12-30,7.5714287757873535,7.439642906188965,7.458213806152344,7.558570861816406,412084400.0,6.462712287902832
2009-12-31,7.619643211364746,7.519999980926514,7.611785888671875,7.526071071624756,352410800.0,6.434927463531494
2010-01-04,7.660714149475098,7.585000038146973,7.622499942779541,7.643214225769043,493729600.0,6.535084247589111
2010-01-05,7.699643135070801,7.6160712242126465,7.664286136627197,7.656428813934326,601904800.0,6.546385288238525
2010-01-06,7.68678617477417,7.526785850524902,7.656428813934326,7.534643173217773,552160000.0,6.442256450653076
2010-01-07,7.5714287757873535,7.466071128845215,7.5625,7.520713806152344,477131200.0,6.430345058441162
2010-01-08,7.5714287757873535,7.466429233551025,7.510714054107666,7.570713996887207,447610800.0,6.473095893859863
